Tue Feb 23 02:55:51 EST 2021
kunlun oltp-randtabs.lua, write only, 1st run
sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 500
Report intermediate results every 1 second(s)
Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 500, tps: 7898.45, reads: 0.00, writes: 33593.68, response time: 132.98ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 500, tps: 11264.95, reads: 0.00, writes: 45018.81, response time: 76.64ms (95%), errors: 0.00, reconnects:  0.00
[ 201s] threads: 500, tps: 10219.04, reads: 0.00, writes: 41058.17, response time: 100.94ms (95%), errors: 0.00, reconnects:  0.00
[ 202s] threads: 500, tps: 11170.04, reads: 0.00, writes: 44328.15, response time: 77.01ms (95%), errors: 0.00, reconnects:  0.00
[ 203s] threads: 500, tps: 10910.98, reads: 0.00, writes: 44045.90, response time: 83.02ms (95%), errors: 0.00, reconnects:  0.00
[ 204s] threads: 500, tps: 11241.01, reads: 0.00, writes: 44780.03, response time: 75.82ms (95%), errors: 0.00, reconnects:  0.00
[ 205s] threads: 500, tps: 10609.04, reads: 0.00, writes: 42692.18, response time: 85.77ms (95%), errors: 0.00, reconnects:  0.00
[ 206s] threads: 500, tps: 11106.92, reads: 0.00, writes: 44296.67, response time: 80.88ms (95%), errors: 0.00, reconnects:  0.00
[ 207s] threads: 500, tps: 10855.02, reads: 0.00, writes: 43159.10, response time: 82.59ms (95%), errors: 0.00, reconnects:  0.00
[ 208s] threads: 500, tps: 11299.27, reads: 0.00, writes: 45354.09, response time: 75.32ms (95%), errors: 0.00, reconnects:  0.00
[ 209s] threads: 500, tps: 10418.74, reads: 0.00, writes: 41675.95, response time: 98.93ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 500, tps: 10876.01, reads: 0.00, writes: 43015.04, response time: 78.54ms (95%), errors: 0.00, reconnects:  0.00
[ 211s] threads: 500, tps: 10645.07, reads: 0.00, writes: 43324.29, response time: 83.74ms (95%), errors: 0.00, reconnects:  0.00
[ 212s] threads: 500, tps: 10925.60, reads: 0.00, writes: 43667.42, response time: 80.16ms (95%), errors: 0.00, reconnects:  0.00
[ 213s] threads: 500, tps: 11237.28, reads: 0.00, writes: 44818.13, response time: 79.99ms (95%), errors: 0.00, reconnects:  0.00
[ 214s] threads: 500, tps: 2468.04, reads: 0.00, writes: 10080.16, response time: 523.20ms (95%), errors: 0.00, reconnects:  0.00
[ 215s] threads: 500, tps: 1314.00, reads: 0.00, writes: 5254.99, response time: 679.04ms (95%), errors: 0.00, reconnects:  0.00
[ 216s] threads: 500, tps: 1314.00, reads: 0.00, writes: 5258.99, response time: 701.36ms (95%), errors: 0.00, reconnects:  0.00
[ 217s] threads: 500, tps: 895.00, reads: 0.00, writes: 3576.01, response time: 623.70ms (95%), errors: 0.00, reconnects:  0.00
[ 218s] threads: 500, tps: 1120.99, reads: 0.00, writes: 4487.98, response time: 1093.28ms (95%), errors: 0.00, reconnects:  0.00
[ 219s] threads: 500, tps: 5341.99, reads: 0.00, writes: 21245.97, response time: 154.49ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 500, tps: 6257.02, reads: 0.00, writes: 25140.09, response time: 135.43ms (95%), errors: 0.00, reconnects:  0.00
[ 221s] threads: 500, tps: 6219.95, reads: 0.00, writes: 24620.80, response time: 141.18ms (95%), errors: 0.00, reconnects:  0.00
[ 222s] threads: 500, tps: 6276.03, reads: 0.00, writes: 25360.13, response time: 136.41ms (95%), errors: 0.00, reconnects:  0.00
[ 223s] threads: 500, tps: 6412.12, reads: 0.00, writes: 25655.48, response time: 125.59ms (95%), errors: 0.00, reconnects:  0.00
[ 224s] threads: 500, tps: 6182.90, reads: 0.00, writes: 24710.59, response time: 134.78ms (95%), errors: 0.00, reconnects:  0.00
[ 225s] threads: 500, tps: 7803.95, reads: 0.00, writes: 30807.79, response time: 113.00ms (95%), errors: 0.00, reconnects:  0.00
[ 226s] threads: 500, tps: 11446.76, reads: 0.00, writes: 46026.02, response time: 72.95ms (95%), errors: 0.00, reconnects:  0.00
[ 227s] threads: 500, tps: 11410.24, reads: 0.00, writes: 45508.94, response time: 76.02ms (95%), errors: 0.00, reconnects:  0.00
[ 228s] threads: 500, tps: 11164.97, reads: 0.00, writes: 44857.87, response time: 77.59ms (95%), errors: 0.00, reconnects:  0.00
[ 229s] threads: 500, tps: 10943.15, reads: 0.00, writes: 43853.60, response time: 79.01ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 500, tps: 10826.92, reads: 0.00, writes: 43119.69, response time: 88.11ms (95%), errors: 0.00, reconnects:  0.00
[ 231s] threads: 500, tps: 10937.98, reads: 0.00, writes: 43954.93, response time: 82.74ms (95%), errors: 0.00, reconnects:  0.00
[ 232s] threads: 500, tps: 10805.01, reads: 0.00, writes: 43145.05, response time: 85.59ms (95%), errors: 0.00, reconnects:  0.00
[ 233s] threads: 500, tps: 11223.93, reads: 0.00, writes: 44822.71, response time: 83.84ms (95%), errors: 0.00, reconnects:  0.00
[ 234s] threads: 500, tps: 10872.97, reads: 0.00, writes: 43151.88, response time: 81.37ms (95%), errors: 0.00, reconnects:  0.00
[ 235s] threads: 500, tps: 11205.02, reads: 0.00, writes: 45204.09, response time: 79.70ms (95%), errors: 0.00, reconnects:  0.00
[ 236s] threads: 500, tps: 11701.00, reads: 0.00, writes: 46819.00, response time: 73.01ms (95%), errors: 0.00, reconnects:  0.00
[ 237s] threads: 500, tps: 11295.99, reads: 0.00, writes: 44993.98, response time: 77.42ms (95%), errors: 0.00, reconnects:  0.00
[ 238s] threads: 500, tps: 11061.44, reads: 0.00, writes: 44484.77, response time: 76.04ms (95%), errors: 0.00, reconnects:  0.00
[ 239s] threads: 500, tps: 11128.59, reads: 0.00, writes: 44339.37, response time: 76.96ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 500, tps: 10534.07, reads: 0.00, writes: 42268.26, response time: 88.16ms (95%), errors: 0.00, reconnects:  0.00
[ 241s] threads: 500, tps: 11173.96, reads: 0.00, writes: 44489.84, response time: 78.92ms (95%), errors: 0.00, reconnects:  0.00
[ 242s] threads: 500, tps: 11355.97, reads: 0.00, writes: 45693.90, response time: 77.21ms (95%), errors: 0.00, reconnects:  0.00
[ 243s] threads: 500, tps: 11091.97, reads: 0.00, writes: 44380.87, response time: 79.89ms (95%), errors: 0.00, reconnects:  0.00
[ 244s] threads: 500, tps: 10554.03, reads: 0.00, writes: 42130.10, response time: 88.64ms (95%), errors: 0.00, reconnects:  0.00
[ 245s] threads: 500, tps: 11542.94, reads: 0.00, writes: 46031.77, response time: 75.95ms (95%), errors: 0.00, reconnects:  0.00
[ 246s] threads: 500, tps: 11267.10, reads: 0.00, writes: 45136.41, response time: 77.93ms (95%), errors: 0.00, reconnects:  0.00
[ 247s] threads: 500, tps: 10750.95, reads: 0.00, writes: 42845.79, response time: 87.66ms (95%), errors: 0.00, reconnects:  0.00
[ 248s] threads: 500, tps: 10832.99, reads: 0.00, writes: 43525.98, response time: 95.53ms (95%), errors: 0.00, reconnects:  0.00
[ 249s] threads: 500, tps: 11060.06, reads: 0.00, writes: 44296.24, response time: 80.62ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 500, tps: 11168.99, reads: 0.00, writes: 44642.94, response time: 77.31ms (95%), errors: 0.00, reconnects:  0.00
[ 251s] threads: 500, tps: 10773.05, reads: 0.00, writes: 43079.21, response time: 82.15ms (95%), errors: 0.00, reconnects:  0.00
[ 252s] threads: 500, tps: 11221.88, reads: 0.00, writes: 44811.52, response time: 77.03ms (95%), errors: 0.00, reconnects:  0.00
[ 253s] threads: 500, tps: 10890.05, reads: 0.00, writes: 43575.22, response time: 86.39ms (95%), errors: 0.00, reconnects:  0.00
[ 254s] threads: 500, tps: 9973.97, reads: 0.00, writes: 39696.88, response time: 130.07ms (95%), errors: 0.00, reconnects:  0.00
[ 255s] threads: 500, tps: 11007.99, reads: 0.00, writes: 44240.98, response time: 86.34ms (95%), errors: 0.00, reconnects:  0.00
[ 256s] threads: 500, tps: 10756.09, reads: 0.00, writes: 43143.34, response time: 84.42ms (95%), errors: 0.00, reconnects:  0.00
[ 257s] threads: 500, tps: 11184.64, reads: 0.00, writes: 44218.57, response time: 77.77ms (95%), errors: 0.00, reconnects:  0.00
[ 258s] threads: 500, tps: 11015.26, reads: 0.00, writes: 44510.05, response time: 78.71ms (95%), errors: 0.00, reconnects:  0.00
[ 259s] threads: 500, tps: 11189.08, reads: 0.00, writes: 44810.31, response time: 79.78ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 500, tps: 11239.96, reads: 0.00, writes: 44848.82, response time: 74.83ms (95%), errors: 0.00, reconnects:  0.00
[ 261s] threads: 500, tps: 11107.03, reads: 0.00, writes: 44564.13, response time: 76.98ms (95%), errors: 0.00, reconnects:  0.00
[ 262s] threads: 500, tps: 10693.01, reads: 0.00, writes: 42681.04, response time: 86.36ms (95%), errors: 0.00, reconnects:  0.00
[ 263s] threads: 500, tps: 11212.94, reads: 0.00, writes: 44779.75, response time: 78.33ms (95%), errors: 0.00, reconnects:  0.00
[ 264s] threads: 500, tps: 10437.00, reads: 0.00, writes: 41704.02, response time: 87.82ms (95%), errors: 0.00, reconnects:  0.00
[ 265s] threads: 500, tps: 11337.97, reads: 0.00, writes: 44954.90, response time: 80.30ms (95%), errors: 0.00, reconnects:  0.00
[ 266s] threads: 500, tps: 11324.59, reads: 0.00, writes: 45844.36, response time: 79.51ms (95%), errors: 0.00, reconnects:  0.00
[ 267s] threads: 500, tps: 10920.48, reads: 0.00, writes: 43728.90, response time: 85.46ms (95%), errors: 0.00, reconnects:  0.00
[ 268s] threads: 500, tps: 11215.94, reads: 0.00, writes: 44758.76, response time: 80.25ms (95%), errors: 0.00, reconnects:  0.00
[ 269s] threads: 500, tps: 11517.00, reads: 0.00, writes: 45977.01, response time: 75.25ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 500, tps: 11099.06, reads: 0.00, writes: 44563.22, response time: 79.61ms (95%), errors: 0.00, reconnects:  0.00
[ 271s] threads: 500, tps: 11027.98, reads: 0.00, writes: 44159.93, response time: 80.76ms (95%), errors: 0.00, reconnects:  0.00
[ 272s] threads: 500, tps: 10647.98, reads: 0.00, writes: 42362.93, response time: 100.27ms (95%), errors: 0.00, reconnects:  0.00
[ 273s] threads: 500, tps: 11290.99, reads: 0.00, writes: 45257.97, response time: 77.68ms (95%), errors: 0.00, reconnects:  0.00
[ 274s] threads: 500, tps: 10926.07, reads: 0.00, writes: 43836.30, response time: 80.76ms (95%), errors: 0.00, reconnects:  0.00
[ 275s] threads: 500, tps: 11155.89, reads: 0.00, writes: 44536.57, response time: 79.11ms (95%), errors: 0.00, reconnects:  0.00
[ 276s] threads: 500, tps: 11312.05, reads: 0.00, writes: 45217.19, response time: 78.47ms (95%), errors: 0.00, reconnects:  0.00
[ 277s] threads: 500, tps: 11314.97, reads: 0.00, writes: 45133.87, response time: 79.47ms (95%), errors: 0.00, reconnects:  0.00
[ 278s] threads: 500, tps: 11240.01, reads: 0.00, writes: 45032.04, response time: 76.80ms (95%), errors: 0.00, reconnects:  0.00
[ 279s] threads: 500, tps: 11192.03, reads: 0.00, writes: 44809.11, response time: 75.12ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 500, tps: 10452.94, reads: 0.00, writes: 41845.76, response time: 94.02ms (95%), errors: 0.00, reconnects:  0.00
[ 281s] threads: 500, tps: 10683.10, reads: 0.00, writes: 42780.40, response time: 87.95ms (95%), errors: 0.00, reconnects:  0.00
[ 282s] threads: 500, tps: 11132.94, reads: 0.00, writes: 44169.76, response time: 79.23ms (95%), errors: 0.00, reconnects:  0.00
[ 283s] threads: 500, tps: 11135.97, reads: 0.00, writes: 44766.87, response time: 84.02ms (95%), errors: 0.00, reconnects:  0.00
[ 284s] threads: 500, tps: 11118.00, reads: 0.00, writes: 44431.01, response time: 79.99ms (95%), errors: 0.00, reconnects:  0.00
[ 285s] threads: 500, tps: 10967.97, reads: 0.00, writes: 43952.89, response time: 80.76ms (95%), errors: 0.00, reconnects:  0.00
[ 286s] threads: 500, tps: 11131.09, reads: 0.00, writes: 44594.36, response time: 78.00ms (95%), errors: 0.00, reconnects:  0.00
[ 287s] threads: 500, tps: 9050.00, reads: 0.00, writes: 36225.02, response time: 213.14ms (95%), errors: 0.00, reconnects:  0.00
[ 288s] threads: 500, tps: 10607.04, reads: 0.00, writes: 42479.16, response time: 92.88ms (95%), errors: 0.00, reconnects:  0.00
[ 289s] threads: 500, tps: 11200.96, reads: 0.00, writes: 44724.84, response time: 81.17ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 500, tps: 11041.98, reads: 0.00, writes: 44153.91, response time: 86.03ms (95%), errors: 0.00, reconnects:  0.00
[ 291s] threads: 500, tps: 11180.04, reads: 0.00, writes: 44774.17, response time: 79.92ms (95%), errors: 0.00, reconnects:  0.00
[ 292s] threads: 500, tps: 11256.95, reads: 0.00, writes: 44865.79, response time: 77.77ms (95%), errors: 0.00, reconnects:  0.00
[ 293s] threads: 500, tps: 10999.99, reads: 0.00, writes: 43836.97, response time: 80.25ms (95%), errors: 0.00, reconnects:  0.00
[ 294s] threads: 500, tps: 11447.93, reads: 0.00, writes: 45723.74, response time: 76.25ms (95%), errors: 0.00, reconnects:  0.00
[ 295s] threads: 500, tps: 11264.07, reads: 0.00, writes: 45233.28, response time: 78.94ms (95%), errors: 0.00, reconnects:  0.00
[ 296s] threads: 500, tps: 10660.00, reads: 0.00, writes: 42585.01, response time: 88.48ms (95%), errors: 0.00, reconnects:  0.00
[ 297s] threads: 500, tps: 10864.01, reads: 0.00, writes: 43343.06, response time: 83.11ms (95%), errors: 0.00, reconnects:  0.00
[ 298s] threads: 500, tps: 11309.00, reads: 0.00, writes: 45393.98, response time: 78.97ms (95%), errors: 0.00, reconnects:  0.00
[ 299s] threads: 500, tps: 10863.09, reads: 0.00, writes: 43786.38, response time: 80.78ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 500, tps: 10870.96, reads: 0.00, writes: 43385.83, response time: 93.27ms (95%), errors: 0.00, reconnects:  0.00
OLTP test statistics:
    queries performed:
        read:                            0
        write:                           11414744
        other:                           5707372
        total:                           17122116
    transactions:                        2853686 (9511.61 per sec.)
    read/write requests:                 11414744 (38046.45 per sec.)
    other operations:                    5707372 (19023.22 per sec.)
    ignored errors:                      0      (0.00 per sec.)
    reconnects:                          0      (0.00 per sec.)

General statistics:
    total time:                          300.0213s
    total number of events:              2853686
    total time taken by event execution: 150001.1804s
    response time:
         min:                                  2.09ms
         avg:                                 52.56ms
         max:                               1283.01ms
         approx.  95 percentile:              94.76ms

Threads fairness:
    events (avg/stddev):           5707.3720/640.72
    execution time (avg/stddev):   300.0024/0.00

Tue Feb 23 03:01:07 EST 2021
kunlun oltp.lua, write only, 1st run
sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 500
Report intermediate results every 1 second(s)
Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 500, tps: 14439.78, reads: 0.00, writes: 59324.00, response time: 121.78ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 500, tps: 16677.09, reads: 0.00, writes: 66915.36, response time: 84.62ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 500, tps: 17173.99, reads: 0.00, writes: 68456.97, response time: 85.26ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 500, tps: 16830.85, reads: 0.00, writes: 67251.40, response time: 96.39ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 500, tps: 17136.18, reads: 0.00, writes: 68384.72, response time: 87.74ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 500, tps: 16338.24, reads: 0.00, writes: 65794.95, response time: 85.72ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 500, tps: 16734.80, reads: 0.00, writes: 67029.20, response time: 82.15ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 500, tps: 16202.79, reads: 0.00, writes: 64476.15, response time: 89.63ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 500, tps: 17099.15, reads: 0.00, writes: 68523.59, response time: 73.27ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 500, tps: 16558.00, reads: 0.00, writes: 65677.99, response time: 84.52ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 500, tps: 16965.01, reads: 0.00, writes: 68769.05, response time: 75.93ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 500, tps: 17078.95, reads: 0.00, writes: 68185.80, response time: 84.34ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 500, tps: 17120.89, reads: 0.00, writes: 68321.56, response time: 85.23ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 500, tps: 16931.27, reads: 0.00, writes: 67296.16, response time: 83.61ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 500, tps: 17031.90, reads: 0.00, writes: 68464.66, response time: 74.18ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 500, tps: 16248.49, reads: 0.00, writes: 64749.98, response time: 96.53ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 500, tps: 16090.45, reads: 0.00, writes: 64852.82, response time: 90.82ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 500, tps: 16471.91, reads: 0.00, writes: 66010.64, response time: 88.67ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 500, tps: 17018.03, reads: 0.00, writes: 67478.14, response time: 81.95ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 500, tps: 16529.98, reads: 0.00, writes: 66366.92, response time: 87.43ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 500, tps: 17221.11, reads: 0.00, writes: 68742.43, response time: 78.47ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 500, tps: 17171.98, reads: 0.00, writes: 68567.93, response time: 94.48ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 500, tps: 15895.11, reads: 0.00, writes: 64221.44, response time: 92.13ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 500, tps: 16169.88, reads: 0.00, writes: 64296.52, response time: 82.72ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 500, tps: 16956.02, reads: 0.00, writes: 67339.10, response time: 92.32ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 500, tps: 17076.97, reads: 0.00, writes: 68875.86, response time: 94.62ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 500, tps: 17435.01, reads: 0.00, writes: 69697.04, response time: 80.13ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 500, tps: 17073.40, reads: 0.00, writes: 68268.60, response time: 88.53ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 500, tps: 16946.62, reads: 0.00, writes: 67808.49, response time: 98.52ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 500, tps: 16308.07, reads: 0.00, writes: 64765.28, response time: 88.03ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 500, tps: 16800.92, reads: 0.00, writes: 67813.69, response time: 78.29ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 500, tps: 16585.00, reads: 0.00, writes: 65920.01, response time: 91.91ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 500, tps: 17436.01, reads: 0.00, writes: 70003.05, response time: 79.68ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 500, tps: 17328.40, reads: 0.00, writes: 69354.60, response time: 73.21ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 500, tps: 17135.59, reads: 0.00, writes: 68393.38, response time: 89.07ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 500, tps: 17350.01, reads: 0.00, writes: 69599.05, response time: 81.17ms (95%), errors: 0.00, reconnects:  0.00
